text,label,lang,scam_type,text_normalized,source
Apka UBL ka account KYC update na hone ki waja se block ho gaya hai. Abhi sms karin 0360910717 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka ubl ka account kyc update na hone ki waja se block ho gaya hai. Abhi sms karein 0360910717 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Apka MCB ka account suspicious activity ki waja se block ho gaya hai. Abhi call karein 0350478617 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka mcb ka account suspicious activity ki waja se block ho gaya hai. Abhi call karein 0350478617 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 35123250.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye hain. Trx id: 35123250.,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 48928087.",0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 50000 pkr transfer kar diye hain. Trx id: 48928087.,zenodo_21810885
Aap ka State Bank debit card ATM par use hua ha. Amount: 350 PKR. Agar yeh aap ne nahi kiya toh helpline par call krn.,0,roman_urdu,Bank ATM Transaction Alert,Aap ka state bank debit card atm par use hua hai. Amount: 350 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
"Your JazzCash OTP for online transaction is 65222418. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your jazzcash otp for online transaction is 65222418. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Dear Consumer, apka is mahine ka Sui Gas ka bill 10000 PKR ha. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka sui gas ka bill 10000 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
Apka Allied Bank account hack hone ka khatra hai. Apna password change krne k lie abhi is number par sms karin.,1,roman_urdu,Phishing - Account Hack Warning,Apka allied bank account hack hone ka khatra hai. Apna password change karne k liye abhi is number par sms karein.,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 10000 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,Mubarak ho! Ehsaas program main apka 10000 ka inam lga hai. Apna inam hasil karne k liye apna easypaisa pin is number par send karein.,zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 5000 PKR ka inaam nikla h. Taseeq k liye 0340651247 par call kren.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka inaam ghar ki taraf se 5000 pkr ka inaam nikla hai. Taseeq k liye 0340651247 par call karein.",zenodo_21810885
FBR ki taraf se apka JazzCash account freeze kr dia gya hai. Unblock krwane k lie abhi OTP call karein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka jazzcash account freeze kar diya gaya hai. Unblock karwane k liye abhi otp call karein.,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 97018977.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye hain. Trx id: 97018977.,zenodo_21810885
"Your NayaPay OTP for online transaction is 93465083. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your nayapay otp for online transaction is 93465083. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Salary of 5000 PKR has been credited to your JazzCash account. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 5000 pkr has been credited to your jazzcash account. Thank you.,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 1 Lakh PKR ka inaam nikla hai. Taseeq k liye 0372860792 par call karein.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka ehsaas program ki taraf se 100000 pkr ka inaam nikla hai. Taseeq k liye 0372860792 par call karein.",zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 1 Lakh PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka iesco ka bill 100000 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 49833247.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 10000 pkr transfer kar diye hain. Trx id: 49833247.,zenodo_21810885
Apka Easypaisa ka account system error ki waja se block ho gaya hai. Abhi details send krain 0342221883 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka easypaisa ka account system error ki waja se block ho gaya hai. Abhi details send karein 0342221883 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Aap k Meezan Bank acount se 5000 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k meezan bank account se 5000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Apka Meezan Bank ka acc verification na hone ki waja se block ho gaya h. Abhi sms karin 0351693108 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka meezan bank ka account verification na hone ki waja se block ho gaya hai. Abhi sms karein 0351693108 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 75,000 PKR ka inaam nikla hai. Taseeq k liye 0369837647 par call karein.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka jeeto pakistan ki taraf se 75000 pkr ka inaam nikla hai. Taseeq k liye 0369837647 par call karein.",zenodo_21810885
"Dear Consumer, apka is mahine ka K-Electric ka bill 350 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka k- electric ka bill 350 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
"Aap ka JazzCash debit card ATM par use hua h. Amount: 50,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call kren.",0,roman_urdu,Bank ATM Transaction Alert,Aap ka jazzcash debit card atm par use hua hai. Amount: 50000 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0393068106 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka benazir income support ki taraf se 350 pkr ka inaam nikla hai. Taseeq k liye 0393068106 par sms karein.",zenodo_21810885
"Your HBL OTP for online transaction is 86614958. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your hbl otp for online transaction is 86614958. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 1 Lakh PKR ka inaam nikla hai. Taseeq k liye 0345978347 par pin code dain.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka bisp ki taraf se 100000 pkr ka inaam nikla hai. Taseeq k liye 0345978347 par pin code dein.",zenodo_21810885
Salary of 5000 PKR has been credited to your UBL acc. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 5000 pkr has been credited to your ubl account. Thank you.,zenodo_21810885
"Your Easypaisa OTP for online transaction is 88859936. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your easypaisa otp for online transaction is 88859936. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Apka SadaPay ka account system error ki waja se block ho gaya hai. Abhi details send krain 0397835803 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka sadapay ka account system error ki waja se block ho gaya hai. Abhi details send karein 0397835803 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Aap ka NayaPay debit card ATM par use hua ha. Amount: 75,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.",0,roman_urdu,Bank ATM Transaction Alert,Aap ka nayapay debit card atm par use hua hai. Amount: 75000 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
Aap k UBL account se 2500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k ubl account se 2500 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Apka MCB ka account verification na hone ki waja se block ho gaya hai. Abhi pin code dain 0343664262 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka mcb ka account verification na hone ki waja se block ho gaya hai. Abhi pin code dein 0343664262 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Apka NayaPay ka acount tax jama na krwane ki waja se block ho gaya ha. Abhi sms karin 0328391062 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka nayapay ka account tax jama na karwane ki waja se block ho gaya hai. Abhi sms karein 0328391062 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 75168771.",0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 50000 pkr transfer kar diye hain. Trx id: 75168771.,zenodo_21810885
Aap ka MCB debit card ATM par use hua h. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,Aap ka mcb debit card atm par use hua hai. Amount: 2500 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
Aap k Allied Bank account se 12500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k allied bank account se 12500 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Apka UBL ka account suspicious activity ki waja se block ho gaya hai. Abhi OTP bataen 0310217016 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka ubl ka account suspicious activity ki waja se block ho gaya hai. Abhi otp bataen 0310217016 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Apka State Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi rabta krein 0328278456 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka state bank ka account tax jama na karwane ki waja se block ho gaya hai. Abhi rabta karein 0328278456 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Your Allied Bank OTP for online transaction is 94049906. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your allied bank otp for online transaction is 94049906. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 1 Lakh PKR ka inaam nikla h. Taseeq k liye 0382912813 par pin code dain.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka benazir income support ki taraf se 100000 pkr ka inaam nikla hai. Taseeq k liye 0382912813 par pin code dein.",zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hain. Trx ID: 55284237.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 5000 pkr transfer kar diye hain. Trx id: 55284237.,zenodo_21810885
"Your MCB OTP for online transaction is 30635972. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your mcb otp for online transaction is 30635972. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 5000 PKR ka inaam nikla hai. Taseeq k liye 0394519600 par call karein.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka inaam ghar ki taraf se 5000 pkr ka inaam nikla hai. Taseeq k liye 0394519600 par call karein.",zenodo_21810885
"Your HBL OTP for online transaction is 78890732. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your hbl otp for online transaction is 78890732. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Bha apke number par ghalti se mere 1 Lakh rs aa gaye han easypaisa me, please wapis bhej dain shukar guzar hunga.",1,roman_urdu,Phishing - Wrong Number Refund Scam,"Bhai apke number par ghalti se mere 100000 rs aa gaye han easypaisa me, please wapis bhej dein shukar guzar hunga.",zenodo_21810885
FBR ki taraf se apka MCB account freeze kr dia gya hai. Unblock krwane k lie abhi OTP call karein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka mcb account freeze kar diya gaya hai. Unblock karwane k liye abhi otp call karein.,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 40492688.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 100000 pkr transfer kar diye hain. Trx id: 40492688.,zenodo_21810885
Salary of 5000 PKR has been credited to your Easypaisa account. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 5000 pkr has been credited to your easypaisa account. Thank you.,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 350 PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,Traffic police: apki gari ka e- challan generate ho gaya hai. Amount 350 pkr. Akhri tareekh se pehle psca app k zariye pay karein.,zenodo_21810885
Apka UBL account hack hone ka khatra hai. Apna password change krne k lie abhi is number par details send krain.,1,roman_urdu,Phishing - Account Hack Warning,Apka ubl account hack hone ka khatra hai. Apna password change karne k liye abhi is number par details send karein.,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 10000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka wasa ka bill 10000 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
"Dear Customer, Apke SadaPay acc me 12500 PKR deposit hue han. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke sadapay account me 12500 pkr deposit hue han. Available balance: 12500 pkr.",zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 75,000 PKR ka inaam nikla hai. Taseeq k liye 0389286366 par pin code dain.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka inaam ghar ki taraf se 75000 pkr ka inaam nikla hai. Taseeq k liye 0389286366 par pin code dein.",zenodo_21810885
"Your UBL OTP for online transaction is 89222781. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your ubl otp for online transaction is 89222781. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Dear Customer, Apke Meezan Bank acount me 350 PKR deposit hue hn. Available Balance: 350 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke meezan bank account me 350 pkr deposit hue hain. Available balance: 350 pkr.",zenodo_21810885
"Your JazzCash OTP for online transaction is 43463971. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your jazzcash otp for online transaction is 43463971. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Dear Customer, Apke Allied Bank account me 50,000 PKR deposit hue hain. Available Balance: 50,000 PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke allied bank account me 50000 pkr deposit hue hain. Available balance: 50000 pkr.",zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 2500 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka iesco ka bill 2500 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
